Freq, S[1,1]re, S[1,1]im, CV[1,1], CV[2,1], CV[1,2], CV[2,2]
31750000000, 1.823979E-02, -1.011249E-01, 4.247019E-05, 3.971551E-08, 3.971551E-08, 4.225716E-05
32000000000, 7.220769E-03, -1.018772E-01, 4.247901E-05, 1.623186E-08, 1.623186E-08, 4.225115E-05
32250000000, -3.195989E-03, -1.014523E-01, 4.248283E-05, -7.334549E-09, -7.334549E-09, 4.225023E-05
32500000000, -1.417190E-02, -9.971972E-02, 4.248203E-05, -3.297552E-08, -3.297552E-08, 4.225469E-05
32750000000, -2.498318E-02, -9.681808E-02, 4.247523E-05, -5.811913E-08, -5.811913E-08, 4.226500E-05
33000000000, -3.542269E-02, -9.310546E-02, 4.246144E-05, -8.044492E-08, -8.044492E-08, 4.228061E-05
33250000000, -4.544082E-02, -8.812726E-02, 4.244302E-05, -9.952586E-08, -9.952586E-08, 4.230132E-05
33500000000, -5.475884E-02, -8.210383E-02, 4.242072E-05, -1.138612E-07, -1.138612E-07, 4.232594E-05
33750000000, -6.320889E-02, -7.521693E-02, 4.239588E-05, -1.225880E-07, -1.225880E-07, 4.235302E-05
34000000000, -7.100176E-02, -6.738977E-02, 4.236883E-05, -1.251982E-07, -1.251982E-07, 4.238191E-05
34250000000, -7.786093E-02, -5.897281E-02, 4.234182E-05, -1.212235E-07, -1.212235E-07, 4.241005E-05
34500000000, -8.398473E-02, -5.025478E-02, 4.231613E-05, -1.105212E-07, -1.105212E-07, 4.243470E-05
34750000000, -8.874030E-02, -4.080523E-02, 4.229396E-05, -9.560297E-08, -9.560297E-08, 4.245791E-05
35000000000, -9.243646E-02, -3.085414E-02, 4.227537E-05, -7.599303E-08, -7.599303E-08, 4.247767E-05
35250000000, -9.491843E-02, -2.016037E-02, 4.226102E-05, -5.186790E-08, -5.186790E-08, 4.249420E-05
35500000000, -9.653416E-02, -9.185794E-03, 4.225229E-05, -2.410059E-08, -2.410059E-08, 4.250327E-05
35750000000, -9.724274E-02, 1.153391E-03, 4.225004E-05, 3.013297E-09, 3.013297E-09, 4.250405E-05
36000000000, -9.697203E-02, 1.144697E-02, 4.225346E-05, 2.933978E-08, 2.933978E-08, 4.249855E-05
36250000000, -9.523174E-02, 2.173044E-02, 4.226246E-05, 5.462079E-08, 5.462079E-08, 4.248937E-05
36500000000, -9.228705E-02, 3.194692E-02, 4.227696E-05, 7.787968E-08, 7.787968E-08, 4.247498E-05
36750000000, -8.838268E-02, 4.156265E-02, 4.229562E-05, 9.700463E-08, 9.700463E-08, 4.245628E-05
37000000000, -8.341868E-02, 5.089028E-02, 4.231825E-05, 1.118787E-07, 1.118787E-07, 4.243339E-05
37250000000, -7.803332E-02, 5.891399E-02, 4.234125E-05, 1.208626E-07, 1.208626E-07, 4.241009E-05
37500000000, -7.129433E-02, 6.667946E-02, 4.236766E-05, 1.257990E-07, 1.257990E-07, 4.238451E-05
37750000000, -6.353984E-02, 7.351184E-02, 4.239569E-05, 1.259233E-07, 1.259233E-07, 4.235884E-05
38000000000, -5.483751E-02, 7.953793E-02, 4.242453E-05, 1.203328E-07, 1.203328E-07, 4.233296E-05
38250000000, -4.659862E-02, 8.530678E-02, 4.244588E-05, 1.069985E-07, 1.069985E-07, 4.230845E-05
38500000000, -3.800888E-02, 8.918072E-02, 4.246641E-05, 9.223218E-08, 9.223218E-08, 4.228931E-05
38750000000, -2.919568E-02, 9.234848E-02, 4.248291E-05, 7.363393E-08, 7.363393E-08, 4.227328E-05
39000000000, -1.984388E-02, 9.450156E-02, 4.249687E-05, 5.183820E-08, 5.183820E-08, 4.226089E-05
39250000000, -1.011160E-02, 9.560686E-02, 4.250717E-05, 2.719865E-08, 2.719865E-08, 4.225288E-05
39500000000, -3.833195E-04, 9.593934E-02, 4.251114E-05, 1.043354E-09, 1.043354E-09, 4.225000E-05
39750000000, 8.591132E-03, 9.477500E-02, 4.251330E-05, -2.386746E-08, -2.386746E-08, 4.225216E-05
40000000000, 1.748501E-02, 9.229450E-02, 4.251308E-05, -4.983922E-08, -4.983922E-08, 4.225944E-05
